Subject	Activity	tBodyAcc	tGravityAcc	tBodyAccJerk	tBodyGyro	tBodyGyroJerk	tBodyAccMag	tGravityAccMag	tBodyAccJerkMag	tBodyGyroMag	tBodyGyroJerkMag	fBodyAcc	fBodyAccJerk	fBodyGyro	fBodyAccMag	fBodyBodyAccJerkMag	fBodyBodyGyroMag	fBodyBodyGyroJerkMag
16	LAYING	-0.467092783333333	-0.466097083333333	-0.480637411116667	-0.498315996	-0.5276238295	-0.986934005	-0.986934005	-0.99353853	-0.982890145	-0.99197317	-0.985178383333333	-0.991461741666667	-0.988443195	-0.99070659	-0.99395774	-0.982477215	-0.991884785
16	LAYING	-0.464025284166667	-0.459891936666667	-0.475593262666667	-0.4933053595	-0.5203071365	-0.974202875	-0.974202875	-0.9869621	-0.965626555	-0.98936184	-0.986967883333333	-0.98758745	-0.97768172	-0.9776398	-0.984867485	-0.963969205	-0.989877615
16	LAYING	-0.441338235183333	-0.459483828333333	-0.460728502916667	-0.478398819	-0.515576028	-0.932200405	-0.932200405	-0.948915415	-0.939691685	-0.96971155	-0.93554932	-0.954967538333333	-0.958034281666667	-0.93265299	-0.927747385	-0.933240955	-0.96350218
16	LAYING	-0.449210499083333	-0.4470394	-0.467914743666667	-0.475312755333333	-0.520918793833333	-0.930583125	-0.930583125	-0.949223435	-0.92799697	-0.968800225	-0.941731938333333	-0.95503708	-0.950426418333333	-0.93656469	-0.930761615	-0.92514409	-0.963012535
16	LAYING	-0.458054399833333	-0.456892583333333	-0.480760161166667	-0.487916756833333	-0.526985579166667	-0.96291379	-0.96291379	-0.98903414	-0.945392965	-0.987757955	-0.969815021666667	-0.987273886666667	-0.96983853	-0.96529172	-0.990021645	-0.941058965	-0.986672465
16	LAYING	-0.465506857166667	-0.465367636666667	-0.479801645216667	-0.499334739166667	-0.529313477666667	-0.985933205	-0.985933205	-0.99298726	-0.99220672	-0.99304656	-0.982972431666667	-0.990322116666667	-0.99313283	-0.98889045	-0.994591545	-0.992125205	-0.99316822
16	LAYING	-0.472339208616667	-0.462474848333333	-0.480374812666667	-0.496978147833333	-0.5310547275	-0.9858064	-0.9858064	-0.99281749	-0.988463325	-0.991739665	-0.990704245	-0.990384336666667	-0.991502896666667	-0.98903886	-0.99420276	-0.986960165	-0.99118634
16	LAYING	-0.459914203166667	-0.463925821666667	-0.480999977983333	-0.496460196	-0.525380010833333	-0.969471805	-0.969471805	-0.990801285	-0.970606375	-0.98833396	-0.973859838333333	-0.989400478333333	-0.98197562	-0.972525565	-0.99090696	-0.96871094	-0.985858565
16	WALKING	-0.164943248666667	-0.3203642265	-0.266956567333333	-0.243181588333333	-0.45270874	-0.42247518	-0.42247518	-0.50879452	-0.56075317	-0.74907733	-0.3766989	-0.558991885	-0.547805195	-0.55946605	-0.52174762	-0.689926035	-0.78707323
16	WALKING	-0.1209603435	-0.340817211333333	-0.211382013333333	-0.2837223675	-0.35595879	-0.35192352	-0.35192352	-0.39033243	-0.53969567	-0.67981295	-0.305837353333333	-0.46895859	-0.539368175	-0.497530905	-0.39716977	-0.654284535	-0.7190132
16	WALKING	-0.108024208666667	-0.3359455895	-0.13103073	-0.275475924166667	-0.312169526833333	-0.320782655	-0.320782655	-0.318037665	-0.55230077	-0.655694485	-0.277528608	-0.40237509	-0.520670111666667	-0.460825665	-0.336724715	-0.680224275	-0.693440025
16	WALKING	-0.112781465783333	-0.331494785833333	-0.185521230166667	-0.239338752316667	-0.358497534833333	-0.33261434	-0.33261434	-0.36256386	-0.53256808	-0.676161615	-0.286315306333333	-0.41733213	-0.498277578333333	-0.48903763	-0.40408345	-0.67600998	-0.7192784
16	WALKING	-0.112917799166667	-0.349569805	-0.163201703166667	-0.239954235333333	-0.331229744333333	-0.344319505	-0.344319505	-0.417750095	-0.53495675	-0.684015925	-0.31202951	-0.467445245	-0.525164226666667	-0.51150368	-0.4388871	-0.669207625	-0.72531864
16	WALKING	-0.0983779553333333	-0.345412442666667	-0.200666753333333	-0.24666116465	-0.348034363333333	-0.337876705	-0.337876705	-0.395331355	-0.548289405	-0.66450123	-0.314964993	-0.460453705	-0.515632365	-0.50731488	-0.402383165	-0.69026428	-0.715120635
16	WALKING	-0.107120984466667	-0.3511695555	-0.312923090166667	-0.265277964166667	-0.409436621166667	-0.3428221	-0.3428221	-0.409113815	-0.550520495	-0.68939438	-0.300993513333333	-0.463635796666667	-0.522948036666667	-0.49021901	-0.414553815	-0.69987213	-0.74245006
16	WALKING	-0.108672908166667	-0.340974404333333	-0.259492846666667	-0.280201001	-0.3346725405	-0.356217035	-0.356217035	-0.43118989	-0.56413703	-0.70965477	-0.315560221666667	-0.475490661666667	-0.549483451666667	-0.506943785	-0.437761675	-0.700084415	-0.76244967
16	WALKING	-0.092191725	-0.343975007833333	-0.185271444	-0.258961002933333	-0.317781492516667	-0.332468285	-0.332468285	-0.386276815	-0.565432245	-0.681481065	-0.280799128333333	-0.43646364	-0.534173531666667	-0.486100535	-0.43325685	-0.706511365	-0.734410375
16	WALKING	-0.120020719666667	-0.3473782315	-0.143250701833333	-0.260471960133333	-0.3883704372	-0.355503445	-0.355503445	-0.375300575	-0.57120022	-0.70575145	-0.293940739333333	-0.44494704	-0.541223191666667	-0.52143655	-0.4004608	-0.71683495	-0.756233815
16	WALKING	-0.1213473755	-0.349656730833333	-0.1230075325	-0.276217904166667	-0.360902595666667	-0.3751392	-0.3751392	-0.369931895	-0.59001924	-0.6982929	-0.316513978333333	-0.443162616666667	-0.561528628333333	-0.540262925	-0.36025521	-0.722171915	-0.727046075
16	WALKING	-0.11165614765	-0.3418600575	-0.2324333225	-0.2592305169	-0.353617842166667	-0.372261755	-0.372261755	-0.392834405	-0.58267287	-0.680490435	-0.319283861666667	-0.451016758333333	-0.553218256666667	-0.5269015	-0.419911425	-0.72247617	-0.714900175
16	WALKING	-0.1668999585	-0.326502678	-0.244433863333333	-0.243816712166667	-0.440816736166667	-0.42741665	-0.42741665	-0.490793255	-0.53107675	-0.747458105	-0.370668018333333	-0.532989353333333	-0.57309462	-0.577316825	-0.511418585	-0.65164781	-0.77993612
16	WALKING	-0.107196084833333	-0.338466086	-0.213614143333333	-0.277092448666667	-0.346385274	-0.36271972	-0.36271972	-0.40569419	-0.58745096	-0.70374898	-0.306515118333333	-0.44771377	-0.565773746666667	-0.509999205	-0.44101529	-0.71475235	-0.745550615
16	WALKING	-0.101661291166667	-0.331624619333333	-0.215322331	-0.2709591075	-0.367031122	-0.36168799	-0.36168799	-0.397592055	-0.591720415	-0.717649745	-0.309397353333333	-0.448450665	-0.564805405	-0.526735715	-0.427105905	-0.727635735	-0.76252103
16	WALKING	-0.123410529633333	-0.339943909166667	-0.134464797	-0.282475450483333	-0.384966810833333	-0.34355124	-0.34355124	-0.39624563	-0.608040185	-0.727997955	-0.299540953333333	-0.462444921666667	-0.578370388333333	-0.4909404	-0.406079165	-0.749175045	-0.770102975
16	WALKING	-0.0825063464166667	-0.343661342833333	-0.184409406666667	-0.260212491883333	-0.352249541833333	-0.30403786	-0.30403786	-0.312716045	-0.52837133	-0.65216931	-0.244533596666667	-0.388875546666667	-0.52071939	-0.455912005	-0.309331115	-0.639610865	-0.665818045
16	WALKING	-0.0851868761666667	-0.341169147166667	-0.213385251333333	-0.241054098333333	-0.364839898166667	-0.30766922	-0.30766922	-0.31970629	-0.49911107	-0.62557634	-0.272519090833333	-0.403049383333333	-0.497032413333333	-0.43754415	-0.335939075	-0.61010304	-0.650854745
16	WALKING	-0.1420655295	-0.340614348166667	-0.195075322	-0.270694931333333	-0.353857820983333	-0.35696256	-0.35696256	-0.405724405	-0.521301465	-0.680788285	-0.318541566666667	-0.476948083333333	-0.52416006	-0.485385265	-0.43394617	-0.655737095	-0.72802357
16	WALKING	-0.125359014666667	-0.339184058166667	-0.266095057333333	-0.2709317335	-0.299007519333333	-0.36894328	-0.36894328	-0.411205905	-0.530823455	-0.67651727	-0.321248373333333	-0.463502195	-0.52041348	-0.522226185	-0.4410798	-0.66493735	-0.716638555
16	WALKING	-0.114318090833333	-0.3360443435	-0.2301914555	-0.262188179383333	-0.33727349065	-0.37034176	-0.37034176	-0.423005825	-0.562007415	-0.67801834	-0.313514895	-0.461400598333333	-0.550715175	-0.529172875	-0.468211825	-0.688795285	-0.711021025
16	WALKING	-0.1243538975	-0.341180071666667	-0.1200418195	-0.26117100085	-0.407767898833333	-0.35890485	-0.35890485	-0.42574635	-0.568163445	-0.70394285	-0.302623573333333	-0.475553823333333	-0.556484855	-0.507791625	-0.44082339	-0.68840462	-0.738252955
16	WALKING	-0.110005918166667	-0.337328088666667	-0.218836923333333	-0.2681552155	-0.374038549333333	-0.34887658	-0.34887658	-0.401812875	-0.579534935	-0.67864975	-0.316322128333333	-0.481106505	-0.560771738333333	-0.483354625	-0.400699675	-0.704278965	-0.71081322
16	WALKING	-0.119244267066667	-0.343574090833333	-0.240084803166667	-0.261709723	-0.34613305575	-0.37001178	-0.37001178	-0.395259715	-0.574626385	-0.676337885	-0.348238536666667	-0.469084488333333	-0.550607493333333	-0.503832545	-0.41807678	-0.711782035	-0.71696633
16	WALKING	-0.1663444915	-0.349481683333333	-0.215496431666667	-0.265431085833333	-0.392355451666667	-0.425429535	-0.425429535	-0.41466475	-0.574303485	-0.70430143	-0.374726655	-0.478828441666667	-0.555847245	-0.547456005	-0.456271675	-0.68960346	-0.74987927
16	WALKING_DOWNSTAIRS	0.0715125155	-0.313351646	-0.117712359666667	-0.2799306205	-0.362414649333333	0.22884374	0.22884374	-0.0264635665	-0.55127847	-0.59563366	0.0175106775	-0.204030735166667	-0.527663871666667	0.072830591	0.048167755675	-0.67196432	-0.616961955
16	WALKING_DOWNSTAIRS	0.0537971184166667	-0.325490548833333	-0.0801661643333333	-0.274181546666667	-0.365436887911667	0.242333115	0.242333115	-0.0155179005	-0.19984083	-0.594382445	0.00953071416666667	-0.1614236105	-0.409244073333333	0.0899338415	0.020043506	-0.239554815	-0.64559341
16	WALKING_DOWNSTAIRS	0.0413819861666667	-0.338593468333333	0.0372595366666667	-0.251865515	-0.294836149	0.184781115	0.184781115	-0.143797865	-0.1560684	-0.64385068	0.00840525666666667	-0.240904103333333	-0.419634561666667	0.0503157	-0.15461217	-0.25802928	-0.702116545
16	WALKING_DOWNSTAIRS	0.0787711398333333	-0.337604865	-0.0394890786666667	-0.240146445333333	-0.305069887083333	0.250400305	0.250400305	-0.098729002	-0.437335255	-0.66632971	0.0039818845	-0.226941884833333	-0.49643832	0.0763485575	-0.076307317	-0.52251941	-0.711791005
16	WALKING_DOWNSTAIRS	0.0573090145	-0.340130696666667	-0.218010691	-0.222201892333333	-0.285321341883333	0.29049137	0.29049137	-0.003016862	-0.3577044	-0.52971261	0.042466426	-0.1779249203	-0.425524715	0.158001238	0.041218007	-0.43654764	-0.547856805
16	WALKING_DOWNSTAIRS	0.0704023493333333	-0.341724596	-0.0814799905	-0.167642483833333	-0.353515919776667	0.346057	0.346057	0.0130598065	-0.31186794	-0.514602125	0.0254300766666667	-0.168189314833333	-0.37188171	0.253219655	0.0190686705	-0.48084719	-0.546659495
16	WALKING_DOWNSTAIRS	0.0142508923333333	-0.337873374166667	-0.0991874821666667	-0.260608055166667	-0.347555362	0.306220525	0.306220525	-0.113471335	-0.429494495	-0.62969459	-0.0610018666666667	-0.264748408166667	-0.580202571666667	0.170991095	-0.1076795575	-0.54628863	-0.65588324
16	WALKING_DOWNSTAIRS	0.0555016728333333	-0.2810154195	-0.179550313716667	-0.202181547166667	-0.371428727806667	0.191031935	0.191031935	-0.111375891	-0.39669511	-0.628544545	0.0102451743833333	-0.256643096333333	-0.512997226666667	0.078140719	-0.0340243899	-0.51817492	-0.658331705
16	WALKING_DOWNSTAIRS	0.0410573806666667	-0.316191205333333	-0.103709016	-0.243253495	-0.398251856666667	0.214951315	0.214951315	-0.072026377	-0.30229717	-0.63085851	-0.0425310471666667	-0.219806307666667	-0.4005738309	0.0596070305	-0.0624605925	-0.371289615	-0.69235968
16	WALKING_DOWNSTAIRS	0.0993275403333333	-0.328636868333333	-0.0452137878333333	-0.267842291666667	-0.295707700166667	0.28438519	0.28438519	-0.0011139835	-0.189040315	-0.558950215	0.131786627166667	-0.1680648165	-0.407290431666667	0.1488568185	0.0662834215	-0.28236215	-0.60117353
16	WALKING_DOWNSTAIRS	0.132818555216667	-0.3338334225	0.0203723063333333	-0.247296186666667	-0.276403431	0.33261188	0.33261188	0.0271479495	-0.333443935	-0.543627565	0.147177866233333	-0.133767879166667	-0.42849663	0.200707235	0.113638501	-0.420297125	-0.5729294
16	WALKING_DOWNSTAIRS	0.085695367	-0.336292906333333	-0.037116534	-0.226688315	-0.302457862313333	0.251439205	0.251439205	-0.078033592	-0.409367665	-0.597612255	0.0554981035833333	-0.2025972225	-0.422361125	0.12729811545	-0.0750394335	-0.56359506	-0.63746659
16	WALKING_DOWNSTAIRS	0.0166671	-0.342513813333333	-0.164711556	-0.153363186666667	-0.342610361666667	0.112025616	0.112025616	-0.211821805	-0.35035244	-0.5969428	-0.0354774206666667	-0.300764198333333	-0.377968568333333	-0.04596258215	-0.21687313	-0.543423225	-0.624249525
16	WALKING_DOWNSTAIRS	0.071460151	-0.330788479	-0.141104616833333	-0.218843971	-0.365311065	0.239057115	0.239057115	-0.115636567	-0.377318725	-0.545514575	-0.0148425701666667	-0.24077920323	-0.532839806666667	0.0748099505	-0.097190778	-0.53246263	-0.558601875
16	WALKING_DOWNSTAIRS	0.0559090953333333	-0.3452048885	-0.0763562659666667	-0.256680313333333	-0.283948265833333	0.30091836	0.30091836	-0.0525907815	-0.464369625	-0.54106809	-0.000111980333333337	-0.201231774166667	-0.537480421666667	0.1693052305	-0.012882359	-0.574786745	-0.560741495
16	WALKING_DOWNSTAIRS	0.103134070833333	-0.318076725	-0.0795336132	-0.16094485	-0.373824576033333	0.32319295	0.32319295	-0.062214067	-0.31000813	-0.642769055	0.048632418	-0.190962453333333	-0.506591191666667	0.18112958	-0.0354686735	-0.496894645	-0.67794253
16	WALKING_DOWNSTAIRS	0.0783468668333333	-0.32800791	-0.121029176	-0.234262417333333	-0.355476967166667	0.282657185	0.282657185	-0.0612686265	-0.337057915	-0.57806872	0.0301531058333333	-0.186562440666667	-0.395280396666667	0.1310344955	-0.04867677	-0.455281375	-0.59333008
16	WALKING_DOWNSTAIRS	0.0504910180166667	-0.333031662166667	0.0173503761666667	-0.248119288333333	-0.247625289333333	0.186678782	0.186678782	-0.0493809792	-0.23236714	-0.49996194	0.0689632855	-0.169043430666667	-0.374717085	0.021482225	0.00358688915	-0.330312755	-0.530058885
16	WALKING_DOWNSTAIRS	0.133563993016667	-0.3339079735	-0.010155912	-0.208235229666667	-0.2811033525	0.301153025	0.301153025	0.0392233565	-0.338122235	-0.51979428	0.124725545406667	-0.0874034312666667	-0.411826076666667	0.130466419	0.089256618	-0.421817545	-0.550484095
16	WALKING_DOWNSTAIRS	0.0895045057333333	-0.342091092833333	-0.170851242166667	-0.2285772095	-0.284810949333333	0.229526375	0.229526375	-0.064116845	-0.373062475	-0.574229415	0.0672329537466667	-0.177796117333333	-0.420164356666667	0.072189266	-0.0458008835	-0.491221365	-0.615386775
16	WALKING_DOWNSTAIRS	-0.00296158135	-0.347406516	-0.0620426983333333	-0.1981311195	-0.270175677166667	0.0548016055	0.0548016055	-0.23529268	-0.34210325	-0.5885227	-0.0286750543666667	-0.29510486	-0.405759943333333	-0.090484511	-0.269381465	-0.48951477	-0.64536447
16	WALKING_DOWNSTAIRS	0.0505815588333333	-0.353588875333333	-0.107690974666667	-0.231134407483333	-0.43124096	0.220578415	0.220578415	-0.13633223	-0.444875745	-0.615334745	-0.0553147728333333	-0.237985989833333	-0.531158901666667	0.114624336	-0.156071975	-0.584935685	-0.672289555
16	WALKING_DOWNSTAIRS	0.0598803431666667	-0.3511101055	-0.128384959466667	-0.250999706166667	-0.376353721166667	0.339794545	0.339794545	-0.095933496	-0.456435135	-0.638827685	0.00206794166666667	-0.2150116662	-0.542426818333333	0.224327905	-0.0989522295	-0.56158147	-0.694755055
16	WALKING_UPSTAIRS	-0.119106561	-0.268813268333333	-0.223748964566667	-0.20555963	-0.4150281805	-0.25324307	-0.25324307	-0.50739532	-0.406510915	-0.80189633	-0.2699997785	-0.546238018333333	-0.546955138333333	-0.370890805	-0.498268135	-0.6956223	-0.84560098
16	WALKING_UPSTAIRS	-0.09151519505	-0.332536545	-0.2289926215	-0.20034801	-0.390725105366667	-0.233042725	-0.233042725	-0.4783745	-0.48913342	-0.763268685	-0.249927055166667	-0.50837439	-0.541922535	-0.31299275	-0.51226086	-0.71753944	-0.81094084
16	WALKING_UPSTAIRS	-0.0924889781666667	-0.365944695	-0.170103019166667	-0.170496846666667	-0.372057086333333	-0.2560112	-0.2560112	-0.459033865	-0.302938725	-0.723424345	-0.2557847905	-0.471192835	-0.508922643333333	-0.33774441	-0.508713845	-0.50807498	-0.761105175
16	WALKING_UPSTAIRS	-0.0861912556166667	-0.367738076666667	-0.155197823333333	-0.182715859833333	-0.375878299666667	-0.3047729	-0.3047729	-0.51104162	-0.30079072	-0.728869705	-0.272620842333333	-0.511190775	-0.444576518333333	-0.430556095	-0.582684225	-0.446642445	-0.76176631
16	WALKING_UPSTAIRS	-0.0695610891666667	-0.371473685	-0.197132078333333	-0.181603932483333	-0.380016284333333	-0.27896915	-0.27896915	-0.44243949	-0.35611957	-0.70962502	-0.242560810666667	-0.468114233333333	-0.424789508333333	-0.38937659	-0.46687902	-0.484680795	-0.752145635
16	WALKING_UPSTAIRS	-0.0631589336833333	-0.362663656666667	-0.276856983166667	-0.155530790666667	-0.365512754166667	-0.236333605	-0.236333605	-0.399714045	-0.353299435	-0.70121645	-0.219143348666667	-0.428264511666667	-0.392352198333333	-0.31922523	-0.415513645	-0.542529765	-0.75156749
16	WALKING_UPSTAIRS	-0.0657146056666667	-0.368438783333333	-0.280119476666667	-0.283699241666667	-0.370045448333333	-0.270315445	-0.270315445	-0.47898374	-0.455325765	-0.739511025	-0.248620554833333	-0.500482991666667	-0.500728258333333	-0.366475935	-0.4940627	-0.703590055	-0.79439897
16	WALKING_UPSTAIRS	-0.0635281273333333	-0.35989774	-0.260966076833333	-0.285265371666667	-0.396221858	-0.23998768	-0.23998768	-0.493382525	-0.441958285	-0.76475866	-0.2482316345	-0.510631685	-0.52465121	-0.34707775	-0.52237945	-0.66412024	-0.81194967
16	WALKING_UPSTAIRS	-0.0862162386666667	-0.314998371666667	-0.244665647833333	-0.252083923333333	-0.440032758166667	-0.240448865	-0.240448865	-0.476648905	-0.49914986	-0.783934475	-0.272136579833333	-0.536468793333333	-0.59196561	-0.33454676	-0.44956739	-0.682499405	-0.829479345
16	WALKING_UPSTAIRS	-0.0993837668333333	-0.331777086666667	-0.251442832166667	-0.259170640183333	-0.425791354	-0.24589999	-0.24589999	-0.47480705	-0.5570104	-0.76358829	-0.2768458465	-0.513026985	-0.590733345	-0.36393547	-0.5055722	-0.67585854	-0.816814335
16	WALKING_UPSTAIRS	-0.1054436425	-0.369155943333333	-0.231846007333333	-0.188088261666667	-0.406401691233333	-0.282561345	-0.282561345	-0.50095851	-0.316589705	-0.7728644	-0.291661644	-0.523327083333333	-0.514335505	-0.38418392	-0.53420762	-0.44732644	-0.813669615
16	WALKING_UPSTAIRS	-0.0908080178333333	-0.36103473	-0.197853772833333	-0.152810041666667	-0.413285009166667	-0.283921515	-0.283921515	-0.49018877	-0.318325145	-0.77264707	-0.285928117166667	-0.514117585	-0.458421083333333	-0.39418071	-0.509257125	-0.516287405	-0.813974595
16	WALKING_UPSTAIRS	-0.0706745126666667	-0.359533445	-0.209503033833333	-0.253902406666667	-0.433497033833333	-0.26916449	-0.26916449	-0.47700826	-0.532015125	-0.76927409	-0.247295041833333	-0.504535915	-0.510474023333333	-0.392596625	-0.487476255	-0.709833445	-0.807046305
16	WALKING_UPSTAIRS	-0.0729630046833333	-0.357832556666667	-0.247632711666667	-0.153474196566667	-0.390651483583333	-0.219868335	-0.219868335	-0.41695944	-0.278556615	-0.730480315	-0.2105002959	-0.463172718333333	-0.369677386833333	-0.32568847	-0.40135595	-0.43065146	-0.76513891
16	WALKING_UPSTAIRS	-0.0433877327333333	-0.350066743333333	-0.241210165	-0.116488704166667	-0.347135318333333	-0.19854209	-0.19854209	-0.425213315	-0.223468145	-0.72430325	-0.186142007666667	-0.468565936666667	-0.287948563333333	-0.29550678	-0.43329709	-0.43210377	-0.773560395
16	WALKING_UPSTAIRS	-0.04486523295	-0.348208848333333	-0.225102404016667	-0.264272703333333	-0.389565861333333	-0.244036715	-0.244036715	-0.483455875	-0.40174184	-0.76063599	-0.242460386333333	-0.516281986666667	-0.495809408333333	-0.32255428	-0.50242998	-0.60542272	-0.81507252
16	WALKING_UPSTAIRS	-0.061040852	-0.298643715	-0.233082064333333	-0.2118528035	-0.396702425	-0.23513943	-0.23513943	-0.4893907	-0.43826222	-0.75681574	-0.207722653	-0.525857905	-0.523895758333333	-0.388950395	-0.496410105	-0.639625695	-0.78254513
16	WALKING_UPSTAIRS	-0.0132564942766667	-0.342668138333333	-0.197301581666667	-0.22747439	-0.374408683333333	-0.173172095	-0.173172095	-0.418680955	-0.55189094	-0.71260504	-0.140734616333333	-0.454298758333333	-0.506237531666667	-0.30824235	-0.43113298	-0.77439562	-0.736433205
16	WALKING_UPSTAIRS	-0.0370160731666667	-0.36591543	-0.15255285	-0.173655623333333	-0.373032392166667	-0.167357945	-0.167357945	-0.35690477	-0.34300496	-0.675949315	-0.131019624833333	-0.395188473333333	-0.465052473333333	-0.271206295	-0.36398452	-0.54877936	-0.715494985
16	WALKING_UPSTAIRS	-0.07700016	-0.364443553333333	-0.213501681	-0.150788946666667	-0.4085633245	-0.24234014	-0.24234014	-0.43780797	-0.335697675	-0.709367365	-0.238792055833333	-0.466523895	-0.424619811666667	-0.32804912	-0.453539035	-0.515884695	-0.74583622
16	WALKING_UPSTAIRS	-0.080640301	-0.374561026666667	-0.219109762166667	-0.1955502873	-0.35618887	-0.257627355	-0.257627355	-0.44480643	-0.441007825	-0.72142307	-0.2728615265	-0.483628313333333	-0.456990231666667	-0.350227995	-0.440622205	-0.59142484	-0.75428007
16	WALKING_UPSTAIRS	-0.0741585173333333	-0.366338881666667	-0.199667336666667	-0.185184505333333	-0.378891655166667	-0.234276365	-0.234276365	-0.41591575	-0.410459125	-0.693296285	-0.251887632166667	-0.459711995	-0.434835391666667	-0.34680778	-0.40979287	-0.580452835	-0.721137235
16	WALKING_UPSTAIRS	-0.0767496969666667	-0.376504786666667	-0.156832600833333	-0.255483121666667	-0.409430915666667	-0.23355432	-0.23355432	-0.46455958	-0.438226575	-0.735895215	-0.2365715555	-0.499765258333333	-0.447667721666667	-0.34674784	-0.47887093	-0.64454264	-0.76128538
16	WALKING_UPSTAIRS	-0.0837748353	-0.370616545	-0.18783882065	-0.320811173333333	-0.351490176666667	-0.245889575	-0.245889575	-0.499903225	-0.45536223	-0.775666835	-0.2677104335	-0.534027988333333	-0.551905046666667	-0.340103625	-0.504566035	-0.651385235	-0.8074692
17	STANDING	-0.443325422166667	-0.387360586666667	-0.472783164033333	-0.406229171333333	-0.506899328	-0.90894803	-0.90894803	-0.95625938	-0.832078845	-0.92397735	-0.925381831666667	-0.960863308333333	-0.90292855	-0.915147315	-0.94950832	-0.82527647	-0.9117032
17	STANDING	-0.470843635333333	-0.408116228333333	-0.480763679833333	-0.471039535783333	-0.528350286166667	-0.973859895	-0.973859895	-0.98633142	-0.953328335	-0.979741255	-0.977402868333333	-0.986378433333333	-0.968889238333333	-0.98549461	-0.982980485	-0.95977557	-0.97363052
17	STANDING	-0.469714139333333	-0.412142221666667	-0.477918753166667	-0.490368760166667	-0.529228791833333	-0.977313755	-0.977313755	-0.9929733	-0.97357996	-0.992315245	-0.977379448333333	-0.99130034	-0.975428975	-0.98689392	-0.992964195	-0.98114159	-0.993112305
17	STANDING	-0.456975440036667	-0.419294975	-0.479274105	-0.497070491666667	-0.525030301166667	-0.974721965	-0.974721965	-0.99361674	-0.973809715	-0.99258285	-0.976798083333333	-0.991487145	-0.978208855	-0.98291375	-0.994259385	-0.98048517	-0.993343
17	STANDING	-0.456662924566667	-0.413401906666667	-0.485814577496667	-0.492032907	-0.527931135666667	-0.97453541	-0.97453541	-0.99337605	-0.97180812	-0.994324565	-0.97697253	-0.991316773333333	-0.975989255	-0.97848033	-0.994452585	-0.97727243	-0.994719625
17	STANDING	-0.467543120333333	-0.418151953333333	-0.48391967015	-0.493533327666667	-0.529469396333333	-0.97206118	-0.97206118	-0.99347243	-0.968558435	-0.99610333	-0.977238221666667	-0.991246926666667	-0.98077669	-0.976684855	-0.99458298	-0.973595635	-0.996999615
17	STANDING	-0.463344804166667	-0.413063615	-0.475642524933333	-0.493994002333333	-0.5304138735	-0.971702565	-0.971702565	-0.99476837	-0.973746145	-0.996117605	-0.971732743333333	-0.992535903333333	-0.982019893333333	-0.97853558	-0.994888315	-0.974103765	-0.996134025
17	STANDING	-0.46249741235	-0.42211702	-0.480783156266667	-0.496515832333333	-0.528853793333333	-0.98554339	-0.98554339	-0.99244187	-0.989732705	-0.995911475	-0.986253023333333	-0.991161891666667	-0.989974535	-0.98864918	-0.990751655	-0.992219405	-0.995848735
17	STANDING	-0.465606667833333	-0.4202354	-0.48644342455	-0.498148462666667	-0.530518264166667	-0.988193105	-0.988193105	-0.99328196	-0.990609135	-0.996718555	-0.98338503	-0.991634593333333	-0.991878715	-0.9919186	-0.992214905	-0.992027555	-0.997044015
17	STANDING	-0.474691967833333	-0.421313501666667	-0.480277419483333	-0.5001771835	-0.530000362333333	-0.992403445	-0.992403445	-0.99756696	-0.99297105	-0.998123705	-0.992803631666667	-0.994472396666667	-0.994422243333333	-0.99307206	-0.99864572	-0.99340362	-0.998589225
17	STANDING	-0.4699975515	-0.42670898	-0.480642099166667	-0.500291081333333	-0.529029172833333	-0.99443557	-0.99443557	-0.992527225	-0.991789455	-0.99664509	-0.991277893333333	-0.99134282	-0.993051621666667	-0.99407141	-0.991393275	-0.99279461	-0.99686832
17	STANDING	-0.468466565333333	-0.426229608333333	-0.483675456983333	-0.495197734666667	-0.5309490335	-0.991979875	-0.991979875	-0.991172835	-0.984101575	-0.99441654	-0.988140766666667	-0.99000429	-0.984517095	-0.992121245	-0.99056382	-0.98746667	-0.99427776
17	STANDING	-0.471197919333333	-0.426298843333333	-0.483072512675	-0.493162734833333	-0.528972617	-0.992385515	-0.992385515	-0.995488025	-0.982470655	-0.994461715	-0.98894847	-0.99339887	-0.983224913333333	-0.99412906	-0.995408255	-0.985857705	-0.994197515
17	STANDING	-0.4713862245	-0.425594381666667	-0.481969587783333	-0.496369638333333	-0.528122720833333	-0.992343505	-0.992343505	-0.99691827	-0.988755885	-0.99667301	-0.98871518	-0.994051161666667	-0.98948912	-0.99560679	-0.997925385	-0.98782847	-0.996726775
17	STANDING	-0.468672787	-0.426532488333333	-0.480001642633333	-0.498766381333333	-0.5311677915	-0.99218826	-0.99218826	-0.99600857	-0.99268591	-0.9979969	-0.98906541	-0.993437398333333	-0.993971555	-0.99342046	-0.99638938	-0.992308815	-0.998309555
17	STANDING	-0.468236535666667	-0.425486763333333	-0.479152969666667	-0.499918921166667	-0.5310236545	-0.994074825	-0.994074825	-0.99530434	-0.99335345	-0.99823019	-0.993952235	-0.99383715	-0.99487864	-0.994572425	-0.994298435	-0.992722	-0.99865285
17	STANDING	-0.469792490166667	-0.423946403333333	-0.4839240621	-0.500974054	-0.530348123166667	-0.99590857	-0.99590857	-0.996305105	-0.99518173	-0.997700585	-0.994976395	-0.995072906666667	-0.995962706666667	-0.996072945	-0.995177075	-0.99477378	-0.998035495
